waypoint_idx,wp_x,wp_y,wp_z,link_id,link_point_idx,link_x,link_y,link_z,error_m
185,-99.6922113626795,-347.394876634013,28.522255749619,A2256W000182,34594,-99.69221136267953,-347.3948766340126,28.522255749618967,3.989177016483779e-13
186,-100.095739621009,-347.099639788151,28.5218689996334,A2256W000182,34595,-100.09573962100899,-347.0996397881514,28.521868999633416,3.981576164199481e-13
187,-100.517537545479,-346.831150631883,28.5215793806739,A2256W000182,34596,-100.51753754547879,-346.8311506318828,28.521579380673856,3.1166837572216805e-13
188,-100.939335469949,-346.562661475614,28.5212897617143,A2256W000182,34597,-100.93933546994859,-346.56266147561416,28.521289761714296,4.4600354915687647e-13
189,-101.366966118239,-346.303563373749,28.520840036786,A2256W000182,34598,-101.36696611823903,-346.3035633737489,28.520840036786044,1.1718571004216928e-13
190,-101.794596766529,-346.044465271884,28.5203903118578,A2256W000182,34599,-101.79459676652948,-346.0444652718836,28.520390311857792,6.259232221039281e-13
191,-102.072140889009,-345.87425326556,28.5192381074147,A2256W000325,19348,-102.07214088900946,-345.8742532655597,28.519238107414708,5.684341886080801e-13
192,-102.514610662364,-345.64140626834,28.5175721082256,A2256W000329,19600,-102.51461066236405,-345.64140626833995,28.51757210822564,7.105427357601002e-14
193,-102.957209595472,-345.408804775716,28.5159198248786,A2256W000329,19601,-102.9572095954724,-345.40880477571557,28.51591982487856,6.137049377255489e-13
194,-103.399841791388,-345.176266562152,28.5142710762733,A2256W000329,19602,-103.39984179138766,-345.17626656215214,28.51427107627335,3.595093471822542e-13
195,-103.842620037708,-344.944032255156,28.5104433824637,A2256W000329,19603,-103.84262003770758,-344.94403225515606,28.51044338246374,4.300985082870044e-13
196,-104.285398284027,-344.71179794816,28.5066156886541,A2256W000329,19604,-104.2853982840275,-344.71179794816,28.506615688654133,4.973799150320701e-13
197,-104.728279645843,-344.479796635248,28.5010040789268,A2256W000329,19605,-104.72827964584303,-344.4797966352484,28.501004078926833,3.989177016483779e-13
198,-105.171161007659,-344.247795322337,28.4953924691995,A2256W000329,19606,-105.17116100765857,-344.24779532233686,28.495392469199533,4.591667681496435e-13
199,-105.614151220922,-344.016061264573,28.4877114910754,A2256W000329,19607,-105.61415122092205,-344.0160612645727,28.4877114910754,2.898457019905882e-13
200,-106.057141434186,-343.784327206809,28.4800305129513,A2256W000329,19608,-106.05714143418554,-343.7843272068086,28.48003051295127,6.042538309847401e-13
201,-106.500215825884,-343.552818352183,28.4706106588643,A2256W000329,19609,-106.50021582588383,-343.5528183521828,28.470610658864324,2.8421709430404007e-13
202,-106.943290217582,-343.321309497557,28.4611908047774,A2256W000329,19610,-106.94329021758212,-343.32130949755697,28.461190804777377,1.2710574864626038e-13
203,-107.385944394944,-343.088948457284,28.4530898031404,A2256W000329,19611,-107.38594439494385,-343.0889484572841,28.453089803140404,1.9328852131274408e-13
204,-107.828598572306,-342.856587417011,28.4449888015034,A2256W000329,19612,-107.82859857230558,-342.85658741701127,28.44498880150343,5.123796534383003e-13
205,-108.270974370321,-342.623652786927,28.4382722966348,A2256W000329,19613,-108.2709743703209,-342.62365278692664,28.438272296634803,3.552713678800501e-13
206,-108.713350168336,-342.390718156842,28.4315557917662,A2256W000329,19614,-108.71335016833622,-342.390718156842,28.431555791766176,2.1316282072803006e-13
207,-109.155382781908,-342.157089985436,28.4265511874503,A2256W000329,19615,-109.15538278190823,-342.1570899854364,28.4265511874503,4.582862941503293e-13
208,-109.59741539548,-341.923461814031,28.4215465831344,A2256W000329,19616,-109.59741539548024,-341.9234618140308,28.421546583134425,2.957087310546287e-13
209,-110.039112976544,-341.689171435678,28.4181901723191,A2256W000329,19617,-110.03911297654403,-341.68917143567774,28.418190172319136,2.8563464471519893e-13
210,-110.480810557608,-341.454881057325,28.4148337615038,A2256W000329,19618,-110.48081055760782,-341.45488105732466,28.414833761503846,3.8131724593878115e-13
211,-110.922274986922,-341.220139005528,28.4125257821491,A2256W000329,19619,-110.92227498692166,-341.2201390055276,28.412525782149075,5.240704272917405e-13
212,-111.363739416236,-340.985396953731,28.4102178027943,A2256W000329,19620,-111.3637394162355,-340.9853969537305,28.410217802794303,7.135207744473287e-13
213,-111.805171612333,-340.750593378406,28.4080048265781,A2256W000329,19621,-111.80517161233266,-340.7505933784061,28.408004826578065,3.595093471822542e-13
214,-112.24660380843,-340.515789803082,28.4057918503618,A2256W000329,19622,-112.24660380842981,-340.5157898030817,28.405791850361826,3.3898176189599563e-13
215,-112.68800435191,-340.280926146665,28.4036417086025,A2256W000329,19623,-112.68800435191025,-340.2809261466647,28.403641708602546,4.263256414560601e-13
216,-113.129404895391,-340.046062490248,28.4014915668433,A2256W000329,19624,-113.12940489539069,-340.04606249024766,28.401491566843266,4.62671908852022e-13
217,-113.569510852937,-339.808773539619,28.400654882,A2256W000329,19625,-113.56951085293748,-339.8087735396193,28.400654881999976,5.914174621092574e-13
218,-114.009616810484,-339.571484588991,28.3998181971567,A2256W000329,19626,-114.00961681048427,-339.571484588991,28.399818197156687,2.7000623958883807e-13
219,-114.448590265861,-339.332105743672,28.4000900215746,A2256W000329,19627,-114.4485902658607,-339.3321057436718,28.40009002157461,3.7517733012589603e-13
220,-114.887563721237,-339.092726898353,28.4003618459925,A2256W000329,19628,-114.88756372123713,-339.09272689835257,28.40036184599253,4.723906993886732e-13
221,-115.325214156276,-338.850942513643,28.4019136257256,A2256W000329,19629,-115.32521415627649,-338.85094251364274,28.40191362572556,5.605637319182512e-13
222,-115.762864591316,-338.609158128933,28.4034654054586,A2256W000329,19630,-115.76286459131585,-338.6091581289329,28.403465405458586,1.9328852131274408e-13
223,-116.199422992231,-338.36541642055,28.4060619772458,A2256W000329,19631,-116.19942299223118,-338.36541642055045,28.406061977245805,4.856703836433968e-13
224,-116.634388398634,-338.118837725891,28.408072592217,A2256W000329,19632,-116.63438839863419,-338.1188377258907,28.408072592217,3.3898176189599563e-13
225,-117.069353805037,-337.872259031231,28.4100832071882,A2256W000329,19633,-117.0693538050372,-337.872259031231,28.410083207188194,1.9895196601282805e-13
226,-117.502957825473,-337.623288508448,28.411193273409,A2256W000329,19634,-117.50295782547329,-337.6232885084484,28.41119327340904,4.889855783314162e-13
227,-117.936561845909,-337.374317985666,28.4123033396299,A2256W000329,19635,-117.93656184590938,-337.3743179856658,28.412303339629887,4.1988206199602467e-13
228,-118.367877443724,-337.121402007522,28.4117007770214,A2256W000329,19636,-118.3678774437239,-337.1214020075225,28.411700777021377,4.655004020764636e-13
229,-118.797260018037,-336.86522589068,28.4096026741429,A2256W000329,19637,-118.79726001803697,-336.86522589067977,28.40960267414294,2.2914314707516465e-13
230,-119.223107540142,-336.60321669268,28.4073514342942,A2256W000329,19638,-119.2231075401416,-336.60321669267995,28.407351434294213,4.0194366942304643e-13
231,-119.646933145966,-336.337944624745,28.4057433853348,A2256W000329,19639,-119.64693314596578,-336.3379446247453,28.405743385334848,4.0990372275064023e-13
232,-120.068307265958,-336.068791019664,28.4053099426585,A2256W000329,19640,-120.0683072659581,-336.0687910196643,28.4053099426585,3.011226127173514e-13
233,-120.487420113888,-335.796130551872,28.4061406068722,A2256W000329,19641,-120.48742011388815,-335.79613055187156,28.40614060687225,4.764346674119284e-13
234,-120.903145845431,-335.51833706943,28.4078427365792,A2256W000329,19642,-120.90314584543145,-335.51833706942955,28.40784273657923,6.431098710768743e-13
235,-121.317627381356,-335.238689841819,28.4094189560721,A2256W000329,19643,-121.31762738135565,-335.2386898418194,28.409418956072102,5.334278619990147e-13
236,-121.731061418487,-334.957494298144,28.4105864999373,A2256W000329,19644,-121.73106141848695,-334.95749429814447,28.410586499937327,4.582862941503293e-13
237,-122.141344637662,-334.671719270665,28.4111466183796,A2256W000329,19645,-122.14134463766176,-334.67171927066505,28.41114661837957,2.481819080425819e-13
238,-122.549346491687,-334.382696381435,28.4116531882063,A2256W000329,19646,-122.54934649168688,-334.3826963814347,28.41165318820627,3.1166837572216805e-13
239,-122.953897692255,-334.088862901723,28.4121139699155,A2256W000329,19647,-122.95389769225481,-334.0888629017234,28.412113969915517,4.3869900538405577e-13
240,-123.3491151709,-333.782594852801,28.4138537350042,A2256W000329,19648,-123.34911517090003,-333.78259485280097,28.41385373500417,6.355287432313019e-14
241,-123.739257427067,-333.469898727321,28.4170401221207,A2256W000329,19649,-123.73925742706659,-333.46989872732064,28.417040122120685,5.349400630825218e-13
242,-124.12283386292,-333.149208989722,28.4222564481527,A2256W000329,19650,-124.12283386291973,-333.14920898972224,28.42225644815274,3.529903082259756e-13
243,-124.49553958832,-332.815979528363,28.4292255467826,A2256W000329,19651,-124.49553958832034,-332.8159795283628,28.429225546782583,4.0990372275064023e-13
244,-124.863953746374,-332.478001691576,28.4357055148673,A2256W000329,19652,-124.863953746374,-332.47800169157574,28.435705514867347,2.8421709430404007e-13
245,-125.225036569725,-332.132180743233,28.4409080496753,A2256W000329,19653,-125.22503656972472,-332.13218074323305,28.440908049675297,2.898457019905882e-13
246,-125.58017176791,-331.780239165273,28.4449226122696,A2256W000329,19654,-125.5801717679103,-331.7802391652732,28.444922612269593,3.7517733012589603e-13
247,-125.914982241726,-331.408891671326,28.4466504323849,A2256W000329,19655,-125.91498224172585,-331.40889167132576,28.44665043238488,2.6812987050722663e-13
248,-126.235692135918,-331.025296887193,28.4471035916319,A2256W000329,19656,-126.23569213591809,-331.02529688719295,28.4471035916319,1.0247593068766006e-13
249,-126.541587627868,-330.629788182932,28.4462020052134,A2256W000329,19657,-126.54158762786817,-330.6297881829315,28.4462020052134,4.856703836433968e-13
250,-126.847483119818,-330.23427947867,28.4453004187949,A2256W000329,19658,-126.84748311981825,-330.2342794786701,28.4453004187949,2.799213746640164e-13
251,-127.128556735878,-329.820768227904,28.4428371191858,A2256W000329,19659,-127.12855673587761,-329.8207682279037,28.4428371191858,4.889855783314162e-13
252,-127.409630351937,-329.407256977137,28.4403738195767,A2256W000329,19660,-127.40963035193697,-329.40725697713737,28.4403738195767,3.4224270219716276e-13
253,-127.679605260625,-328.986415198361,28.4379767557308,A2256W000329,19661,-127.67960526062521,-328.98641519836093,28.43797675573083,2.206117911819664e-13
254,-127.935839050804,-328.557067996017,28.4356910150757,A2256W000329,19662,-127.93583905080419,-328.55706799601745,28.435691015075726,4.908405355527788e-13
255,-128.174111853932,-328.117498277493,28.4335617321053,A2256W000329,19663,-128.17411185393243,-328.11749827749327,28.43356173210535,5.123796534383003e-13
256,-128.367970276088,-327.656612984149,28.4316490015605,A2256W000329,19664,-128.3679702760878,-327.6566129841487,28.431649001560462,3.4693117685644956e-13
257,-128.5504803832,-327.191117090244,28.4297428118372,A2256W000329,19665,-128.5504803832005,-327.19111709024367,28.42974281183721,5.914174621092574e-13
258,-128.704199569876,-326.71533608765,28.4280548487666,A2256W000329,19666,-128.7041995698758,-326.7153360876505,28.428054848766603,5.48914383552641e-13
259,-128.846153879501,-326.235912601141,28.4266075886575,A2256W000329,19667,-128.84615387950112,-326.2359126011409,28.4266075886575,1.6077746776921858e-13
260,-128.968294919534,-325.751061493261,28.4256229428303,A2256W000329,19668,-128.96829491953443,-325.7510614932612,28.42562294283027,4.831690603168681e-13
261,-129.070626156678,-325.261646565515,28.4244625962441,A2256W000329,19669,-129.0706261566785,-325.2616465655155,28.424462596244066,7.036884655428791e-13
262,-129.150418911319,-324.768057138449,28.4228520698317,A2256W000329,19670,-129.1504189113192,-324.7680571384493,28.422852069831734,3.4693117685644956e-13
263,-129.221386206262,-324.273122470579,28.4210306449692,A2256W000329,19671,-129.22138620626245,-324.273122470579,28.421030644969168,4.547473508864641e-13
264,-129.26478628815,-323.775013562275,28.4190435966944,A2256W000329,19672,-129.2647862881502,-323.7750135622755,28.419043596694397,5.48914383552641e-13
265,-129.290870555482,-323.27569831228,28.4170707511448,A2256W000329,19673,-129.2908705554823,-323.27569831227987,28.417070751144816,3.06111178766429e-13
266,-129.298328476539,-322.775757536966,28.4151732284494,A2256W000329,19674,-129.29832847653924,-322.7757575369663,28.415173228449447,3.639754730461873e-13
267,-129.273903624556,-322.276357345776,28.4134774559172,A2256W000329,19675,-129.27390362455566,-322.2763573457758,28.413477455917185,3.8131724593878115e-13
268,-129.236735219441,-321.777743324512,28.4118751261158,A2256W000329,19676,-129.23673521944113,-321.7777433245124,28.41187512611577,4.2251908630869667e-13
269,-129.182951519544,-321.28064662182,28.4103980351377,A2256W000329,19677,-129.1829515195437,-321.2806466218201,28.410398035137682,3.06111178766429e-13
270,-129.114616765884,-320.78534015242,28.4090331860194,A2256W000329,19678,-129.11461676588362,-320.7853401524205,28.4090331860194,5.859285502108464e-13
271,-129.018286318742,-320.294709320164,28.4076798965588,A2256W000329,19679,-129.01828631874173,-320.2947093201636,28.40767989655881,4.889855783314162e-13
272,-128.900018514734,-319.808900183626,28.4061934943705,A2256W000329,19680,-128.90001851473437,-319.80890018362555,28.406193494370452,5.859285502108464e-13
273,-128.772239916835,-319.325505750842,28.4046275209727,A2256W000329,19681,-128.77223991683474,-319.325505750842,28.404627520972667,2.5579538487363607e-13
274,-128.624554021184,-318.847816888704,28.4031351351317,A2256W000329,19682,-128.62455402118425,-318.8478168887043,28.403135135131684,3.82374993451825e-13
275,-128.460343764423,-318.375552645314,28.4019202319974,A2256W000329,19683,-128.46034376442282,-318.3755526453143,28.40192023199738,3.8131724593878115e-13
276,-128.277297068948,-317.910264859441,28.4008323015467,A2256W000329,19684,-128.27729706894772,-317.91026485944093,28.400832301546725,2.898457019905882e-13
277,-128.083198417602,-317.449478281412,28.3996310297671,A2256W000329,19685,-128.08319841760166,-317.4494782814118,28.399631029767107,3.8131724593878115e-13
278,-127.87523150609,-316.994782995413,28.398230813218,A2256W000329,19686,-127.87523150608996,-316.9947829954126,28.39823081321804,4.001813022207649e-13
279,-127.650003520469,-316.548385625777,28.3969106331944,A2256W000329,19687,-127.65000352046874,-316.54838562577686,28.39691063319442,2.799213746640164e-13
280,-127.421022611562,-316.103900894573,28.3958776359834,A2256W000329,19688,-127.42102261156181,-316.1039008945735,28.39587763598342,5.439249892164252e-13
281,-127.188516908281,-315.661249062467,28.3952042306246,A2256W000329,19689,-127.18851690828085,-315.6612490624672,28.395204230624625,2.7592488775877086e-13
282,-126.956011205,-315.218597230361,28.3945308252658,A2256W000329,19690,-126.95601120499988,-315.21859723036096,28.39453082526583,1.2710574864626038e-13
283,-126.718774027405,-314.778462576214,28.3946190618761,A2256W000329,19691,-126.71877402740535,-314.77846257621377,28.3946190618761,4.0990372275064023e-13
284,-126.481536849811,-314.338327922067,28.3947072984864,A2256W000329,19692,-126.48153684981081,-314.3383279220666,28.39470729848637,4.3869900538405577e-13
285,-126.244680686261,-313.89798815097,28.3949165323259,A2256W000329,19693,-126.24468068626125,-313.8979881509695,28.394916532325936,5.149351787847944e-13
286,-126.008072816289,-313.457514953409,28.3951959928888,A2256W000329,19694,-126.00807281628913,-313.45751495340915,28.3951959928888,2.1316282072803006e-13
287,-125.771464946317,-313.017041755849,28.3954754534517,A2256W000329,19695,-125.77146494631701,-313.01704175584877,28.395475453451667,2.278173318171838e-13
