waypoint_idx,x,y,right_ok,left_ok,ego_lane,road_width,link_id
475,-80.677,-231.677,0,0,1,3.50,A2256W000215
476,-80.435,-231.239,0,0,1,3.50,A2256W000215
477,-80.193,-230.801,0,0,1,3.50,A2256W000215
478,-79.969,-230.394,0,0,1,3.50,A2256W000213
479,-79.727,-229.957,0,0,1,3.50,A2256W000213
480,-79.485,-229.519,0,0,1,3.50,A2256W000213
481,-79.244,-229.081,0,0,1,3.50,A2256W000213
482,-79.002,-228.643,0,0,1,3.50,A2256W000213
483,-78.760,-228.206,0,0,1,3.50,A2256W000213
484,-78.524,-227.765,0,0,1,3.50,A2256W000213
485,-78.288,-227.324,0,0,1,3.50,A2256W000213
486,-78.051,-226.884,0,0,1,3.50,A2256W000213
487,-77.815,-226.443,0,0,1,3.50,A2256W000213
488,-77.579,-226.003,0,0,1,3.50,A2256W000213
489,-77.343,-225.562,0,0,1,3.50,A2256W000213
490,-77.106,-225.121,0,0,1,3.50,A2256W000213
491,-76.870,-224.681,0,0,1,3.50,A2256W000213
492,-76.642,-224.235,0,0,1,3.50,A2256W000213
493,-76.415,-223.790,0,0,1,3.50,A2256W000213
494,-76.187,-223.345,0,0,1,3.50,A2256W000213
495,-75.959,-222.900,0,0,1,3.50,A2256W000213
496,-75.735,-222.453,0,0,1,3.50,A2256W000213
497,-75.511,-222.006,0,0,1,3.50,A2256W000213
498,-75.287,-221.559,0,0,1,3.50,A2256W000213
499,-75.063,-221.112,0,0,1,3.50,A2256W000213
500,-74.848,-220.661,0,0,1,3.50,A2256W000213
501,-74.633,-220.209,0,0,1,3.50,A2256W000213
502,-74.419,-219.758,0,0,1,3.50,A2256W000213
503,-74.207,-219.304,0,0,1,3.50,A2256W000213
504,-73.996,-218.851,0,0,1,3.50,A2256W000213
505,-73.785,-218.398,0,0,1,3.50,A2256W000213
506,-73.573,-217.945,0,0,1,3.50,A2256W000213
507,-73.369,-217.489,0,0,1,3.50,A2256W000213
508,-73.164,-217.032,0,0,1,3.50,A2256W000213
509,-72.960,-216.576,0,0,1,3.50,A2256W000213
510,-72.755,-216.120,0,0,1,3.50,A2256W000213
511,-72.561,-215.659,0,0,1,3.50,A2256W000213
512,-72.367,-215.198,0,0,1,3.50,A2256W000213
513,-72.173,-214.738,0,0,1,3.50,A2256W000213
514,-71.979,-214.277,0,0,1,3.50,A2256W000213
515,-71.785,-213.816,0,0,1,3.50,A2256W000213
516,-71.598,-213.352,0,0,1,3.50,A2256W000213
517,-71.412,-212.888,0,0,1,3.50,A2256W000213
518,-71.225,-212.424,0,0,1,3.50,A2256W000213
519,-71.039,-211.960,0,0,1,3.50,A2256W000213
520,-70.852,-211.496,0,0,1,3.50,A2256W000213
521,-70.670,-211.031,0,0,1,3.50,A2256W000213
522,-70.489,-210.565,0,0,1,3.50,A2256W000213
523,-70.307,-210.099,0,0,1,3.50,A2256W000213
524,-70.125,-209.633,0,0,1,3.50,A2256W000213
525,-69.943,-209.168,0,0,1,3.50,A2256W000213
526,-69.774,-208.697,0,0,1,3.50,A2256W000213
527,-69.604,-208.227,0,0,1,3.50,A2256W000213
528,-69.435,-207.756,0,0,1,3.50,A2256W000213
529,-69.265,-207.286,0,0,1,3.50,A2256W000213
530,-69.096,-206.815,0,0,1,3.50,A2256W000213
531,-68.926,-206.345,0,0,1,3.50,A2256W000213
532,-68.757,-205.875,0,0,1,3.50,A2256W000213
533,-68.596,-205.401,0,0,1,3.50,A2256W000213
534,-68.434,-204.928,0,0,1,3.50,A2256W000213
535,-68.273,-204.455,0,0,1,3.50,A2256W000213
536,-68.111,-203.982,0,0,1,3.50,A2256W000213
537,-67.950,-203.509,0,0,1,3.50,A2256W000213
538,-67.789,-203.035,0,0,1,3.50,A2256W000213
539,-67.634,-202.560,0,0,1,3.50,A2256W000213
540,-67.479,-202.084,0,0,1,3.50,A2256W000213
541,-67.325,-201.609,0,0,1,3.50,A2256W000213
542,-67.170,-201.133,0,0,1,3.50,A2256W000213
543,-67.016,-200.658,0,0,1,3.50,A2256W000213
544,-66.869,-200.180,0,0,1,3.50,A2256W000213
545,-66.723,-199.701,0,0,1,3.50,A2256W000213
546,-66.577,-199.223,0,0,1,3.50,A2256W000213
547,-66.431,-198.745,0,0,1,3.50,A2256W000213
548,-66.284,-198.267,0,0,1,3.50,A2256W000213
549,-66.138,-197.789,0,0,1,3.50,A2256W000213
550,-66.003,-197.308,0,0,1,3.50,A2256W000213
551,-65.867,-196.826,0,0,1,3.50,A2256W000213
552,-65.732,-196.345,0,0,1,3.50,A2256W000213
553,-65.596,-195.864,0,0,1,3.50,A2256W000213
554,-65.461,-195.382,0,0,1,3.50,A2256W000213
555,-65.332,-194.899,0,0,1,3.50,A2256W000213
556,-65.203,-194.416,0,0,1,3.50,A2256W000213
557,-65.074,-193.933,0,0,1,3.50,A2256W000213
558,-64.946,-193.450,0,0,1,3.50,A2256W000213
559,-64.817,-192.967,0,0,1,3.50,A2256W000213
560,-64.695,-192.482,0,0,1,3.50,A2256W000213
561,-64.573,-191.997,0,0,1,3.50,A2256W000213
562,-64.451,-191.512,0,0,1,3.50,A2256W000213
563,-64.329,-191.027,0,0,1,3.50,A2256W000213
564,-64.209,-190.542,0,0,1,3.50,A2256W000213
565,-64.089,-190.056,0,0,1,3.50,A2256W000213
566,-63.969,-189.571,0,0,1,3.50,A2256W000213
567,-63.850,-189.086,0,0,1,3.50,A2256W000213
568,-63.741,-188.598,0,0,1,3.50,A2256W000213
569,-63.632,-188.110,0,0,1,3.50,A2256W000213
570,-63.523,-187.622,0,0,1,3.50,A2256W000213
571,-63.414,-187.134,0,0,1,3.50,A2256W000213
572,-63.313,-186.644,0,0,1,3.50,A2256W000213
573,-63.211,-186.154,0,0,1,3.50,A2256W000213
574,-63.110,-185.665,0,0,1,3.50,A2256W000213
575,-63.008,-185.175,0,0,1,3.50,A2256W000213
576,-62.907,-184.686,0,0,1,3.50,A2256W000213
577,-62.805,-184.196,0,0,1,3.50,A2256W000213
578,-62.716,-183.704,0,0,1,3.50,A2256W000213
579,-62.627,-183.212,0,0,1,3.50,A2256W000213
580,-62.538,-182.720,0,0,1,3.50,A2256W000213
581,-62.448,-182.228,0,0,1,3.50,A2256W000213
582,-62.359,-181.736,0,0,1,3.50,A2256W000213
583,-62.277,-181.243,0,0,1,3.50,A2256W000213
584,-62.194,-180.750,0,0,1,3.50,A2256W000213
585,-62.111,-180.257,0,0,1,3.50,A2256W000213
586,-62.029,-179.764,0,0,1,3.50,A2256W000213
587,-61.946,-179.270,0,0,1,3.50,A2256W000213
588,-61.874,-178.776,0,0,1,3.50,A2256W000213
589,-61.802,-178.281,0,0,1,3.50,A2256W000213
590,-61.729,-177.786,0,0,1,3.50,A2256W000213
591,-61.657,-177.291,0,0,1,3.50,A2256W000213
592,-61.592,-176.796,0,0,1,3.50,A2256W000213
593,-61.528,-176.300,0,0,1,3.50,A2256W000213
594,-61.463,-175.804,0,0,1,3.50,A2256W000213
595,-61.398,-175.308,0,0,1,3.50,A2256W000213
596,-61.335,-174.812,0,0,1,3.50,A2256W000213
597,-61.272,-174.316,0,0,1,3.50,A2256W000213
598,-61.209,-173.820,0,0,1,3.50,A2256W000213
599,-61.151,-173.324,0,0,1,3.50,A2256W000213
600,-61.093,-172.827,0,0,1,3.50,A2256W000213
601,-61.035,-172.330,0,0,1,3.50,A2256W000213
602,-60.982,-171.833,0,0,1,3.50,A2256W000213
603,-60.930,-171.336,0,0,1,3.50,A2256W000213
604,-60.877,-170.839,0,0,1,3.50,A2256W000213
605,-60.825,-170.342,0,0,1,3.50,A2256W000213
606,-60.772,-169.844,0,0,1,3.50,A2256W000213
607,-60.730,-169.346,0,0,1,3.50,A2256W000213
608,-60.688,-168.848,0,0,1,3.50,A2256W000213
609,-60.647,-168.350,0,0,1,3.50,A2256W000213
610,-60.605,-167.851,0,0,1,3.50,A2256W000213
611,-60.563,-167.353,0,0,1,3.50,A2256W000213
612,-60.518,-166.855,0,0,1,3.50,A2256W000213
613,-60.474,-166.357,0,0,1,3.50,A2256W000213
614,-60.429,-165.859,0,0,1,3.50,A2256W000213
615,-60.393,-165.360,0,0,1,3.50,A2256W000213
616,-60.356,-164.862,0,0,1,3.50,A2256W000213
617,-60.319,-164.363,0,0,1,3.50,A2256W000213
618,-60.282,-163.864,0,0,1,3.50,A2256W000213
619,-60.248,-163.366,0,0,1,3.50,A2256W000213
620,-60.215,-162.867,0,0,1,3.50,A2256W000213
621,-60.181,-162.368,0,0,1,3.50,A2256W000213
622,-60.147,-161.869,0,0,1,3.50,A2256W000213
623,-60.122,-161.370,0,0,1,3.50,A2256W000213
624,-60.096,-160.870,0,0,1,3.50,A2256W000213
625,-60.070,-160.371,0,0,1,3.50,A2256W000213
626,-60.045,-159.872,0,0,1,3.50,A2256W000213
627,-60.019,-159.372,0,0,1,3.50,A2256W000213
628,-59.994,-158.873,0,0,1,3.50,A2256W000213
629,-59.970,-158.374,0,0,1,3.50,A2256W000213
630,-59.946,-157.874,0,0,1,3.50,A2256W000213
631,-59.922,-157.375,0,0,1,3.50,A2256W000213
632,-59.897,-156.875,0,0,1,3.50,A2256W000213
633,-59.873,-156.376,0,0,1,3.50,A2256W000213
634,-59.849,-155.876,0,0,1,3.50,A2256W000213
635,-59.833,-155.393,0,0,1,3.50,A2256W000222
636,-59.834,-154.893,0,0,1,3.50,A2256W000222
637,-59.835,-154.393,0,0,1,3.50,A2256W000222
638,-59.835,-153.893,0,0,1,3.50,A2256W000222
639,-59.836,-153.393,0,0,1,3.50,A2256W000222
640,-59.837,-152.893,0,0,1,3.50,A2256W000222
641,-59.838,-152.393,0,0,1,3.50,A2256W000222
642,-59.839,-151.893,0,0,1,3.50,A2256W000222
643,-59.840,-151.393,0,0,1,3.50,A2256W000222
644,-59.840,-150.893,0,0,1,3.50,A2256W000222
645,-59.841,-150.393,0,0,1,3.50,A2256W000222
646,-59.842,-149.893,0,0,1,3.50,A2256W000222
647,-59.843,-149.393,0,0,1,3.50,A2256W000222
648,-59.844,-148.893,0,0,1,3.50,A2256W000222
649,-59.845,-148.393,0,0,1,3.50,A2256W000222
650,-59.846,-147.893,0,0,1,3.50,A2256W000222
651,-59.846,-147.393,0,0,1,3.50,A2256W000222
652,-59.847,-146.893,0,0,1,3.50,A2256W000222
653,-59.848,-146.393,0,0,1,3.50,A2256W000222
654,-59.849,-145.893,0,0,1,3.50,A2256W000222
655,-59.850,-145.393,0,0,1,3.50,A2256W000222
656,-59.851,-144.893,0,0,1,3.50,A2256W000222
657,-59.851,-144.393,0,0,1,3.50,A2256W000222
658,-59.852,-143.893,0,0,1,3.50,A2256W000222
659,-59.853,-143.393,0,0,1,3.50,A2256W000222
660,-59.854,-142.893,0,0,1,3.50,A2256W000222
661,-59.855,-142.393,0,0,1,3.50,A2256W000222
662,-59.856,-141.893,0,0,1,3.50,A2256W000222
663,-59.856,-141.393,0,0,1,3.50,A2256W000222
664,-59.857,-140.893,0,0,1,3.50,A2256W000222
665,-59.858,-140.393,0,0,1,3.50,A2256W000222
666,-59.859,-139.893,0,0,1,3.50,A2256W000222
667,-59.860,-139.393,0,0,1,3.50,A2256W000222
668,-59.861,-138.893,0,0,1,3.50,A2256W000222
669,-59.861,-138.393,0,0,1,3.50,A2256W000222
670,-59.862,-137.893,0,0,1,3.50,A2256W000222
671,-59.863,-137.393,0,0,1,3.50,A2256W000222
672,-59.864,-136.893,0,0,1,3.50,A2256W000222
673,-59.865,-136.393,0,0,1,3.50,A2256W000222
674,-59.866,-135.893,0,0,1,3.50,A2256W000222
675,-59.866,-135.393,0,0,1,3.50,A2256W000222
676,-59.867,-134.893,0,0,1,3.50,A2256W000222
677,-59.868,-134.393,0,0,1,3.50,A2256W000222
678,-59.869,-133.893,0,0,1,3.50,A2256W000222
679,-59.870,-133.393,0,0,1,3.50,A2256W000222
680,-59.871,-132.893,0,0,1,3.50,A2256W000222
681,-59.872,-132.393,0,0,1,3.50,A2256W000222
682,-59.872,-131.893,0,0,1,3.50,A2256W000222
683,-59.873,-131.393,0,0,1,3.50,A2256W000222
684,-59.874,-130.893,0,0,1,3.50,A2256W000222
685,-59.875,-130.393,0,0,1,3.50,A2256W000222
686,-59.876,-129.893,0,0,1,3.50,A2256W000222
687,-59.877,-129.393,0,0,1,3.50,A2256W000222
688,-59.877,-128.893,0,0,1,3.50,A2256W000222
689,-59.878,-128.393,0,0,1,3.50,A2256W000222
690,-59.879,-127.893,0,0,1,3.50,A2256W000222
691,-59.880,-127.393,0,0,1,3.50,A2256W000222
692,-59.881,-126.893,0,0,1,3.50,A2256W000222
693,-59.882,-126.393,0,0,1,3.50,A2256W000222
694,-59.882,-125.893,0,0,1,3.50,A2256W000222
695,-59.883,-125.393,0,0,1,3.50,A2256W000222
696,-59.884,-124.893,0,0,1,3.50,A2256W000222
697,-59.885,-124.558,0,0,1,3.50,A2256W000222
698,-59.909,-124.058,0,0,1,3.50,A2256W000220
699,-59.934,-123.559,0,0,1,3.50,A2256W000220
700,-59.958,-123.059,0,0,1,3.50,A2256W000220
701,-59.982,-122.560,0,0,1,3.50,A2256W000220
702,-60.007,-122.061,0,0,1,3.50,A2256W000220
703,-60.031,-121.561,0,0,1,3.50,A2256W000220
704,-60.033,-121.061,0,0,1,3.50,A2256W000220
705,-60.036,-120.561,0,0,1,3.50,A2256W000220
706,-60.038,-120.061,0,0,1,3.50,A2256W000220
707,-60.040,-119.561,0,0,1,3.50,A2256W000220
708,-60.042,-119.061,0,0,1,3.50,A2256W000220
709,-60.044,-118.561,0,0,1,3.50,A2256W000220
710,-60.046,-118.061,0,0,1,3.50,A2256W000220
711,-60.048,-117.561,0,0,1,3.50,A2256W000220
712,-60.049,-117.061,0,0,1,3.50,A2256W000220
713,-60.049,-116.561,0,0,1,3.50,A2256W000220
714,-60.049,-116.061,0,0,1,3.50,A2256W000220
715,-60.050,-115.561,0,0,1,3.50,A2256W000220
716,-60.050,-115.061,0,0,1,3.50,A2256W000220
717,-60.050,-114.561,0,0,1,3.50,A2256W000220
718,-60.050,-114.061,0,0,1,3.50,A2256W000220
719,-60.051,-113.561,0,0,1,3.50,A2256W000220
720,-60.051,-113.061,0,0,1,3.50,A2256W000220
721,-60.044,-112.561,0,0,1,3.50,A2256W000220
722,-60.037,-112.061,0,0,1,3.50,A2256W000220
723,-60.030,-111.561,0,0,1,3.50,A2256W000220
724,-60.023,-111.061,0,0,1,3.50,A2256W000220
725,-60.016,-110.561,0,0,1,3.50,A2256W000220
726,-60.009,-110.061,0,0,1,3.50,A2256W000220
727,-60.002,-109.562,0,0,1,3.50,A2256W000220
728,-59.995,-109.062,0,0,1,3.50,A2256W000220
729,-59.983,-108.562,0,0,1,3.50,A2256W000220
730,-59.970,-108.062,0,0,1,3.50,A2256W000220
731,-59.958,-107.562,0,0,1,3.50,A2256W000220
732,-59.946,-107.062,0,0,1,3.50,A2256W000220
733,-59.934,-106.562,0,0,1,3.50,A2256W000220
734,-59.922,-106.062,0,0,1,3.50,A2256W000220
735,-59.908,-105.563,0,0,1,3.50,A2256W000220
736,-59.907,-105.529,0,0,1,3.50,A2256W000220
737,-59.891,-105.029,1,0,1,3.50,A2256W000202
738,-59.875,-104.529,1,0,1,3.50,A2256W000202
739,-59.859,-104.029,1,0,1,3.50,A2256W000202
740,-59.843,-103.530,1,0,1,3.50,A2256W000202
741,-59.826,-103.030,1,0,1,3.50,A2256W000202
742,-59.810,-102.530,1,0,1,3.50,A2256W000202
743,-59.794,-102.031,1,0,1,3.50,A2256W000202
744,-59.778,-101.531,1,0,1,3.50,A2256W000202
745,-59.781,-101.031,1,0,1,3.50,A2256W000202
746,-59.784,-100.531,1,0,1,3.50,A2256W000202
747,-59.787,-100.031,1,0,1,3.50,A2256W000202
748,-59.789,-99.531,1,0,1,3.50,A2256W000202
749,-59.792,-99.031,1,0,1,3.50,A2256W000202
750,-59.795,-98.531,1,0,1,3.50,A2256W000202
751,-59.798,-98.031,1,0,1,3.50,A2256W000202
752,-59.801,-97.531,1,0,1,3.50,A2256W000202
753,-59.804,-97.031,1,0,1,3.50,A2256W000202
754,-59.806,-96.531,1,0,1,3.50,A2256W000202
755,-59.809,-96.031,1,0,1,3.50,A2256W000202
756,-59.811,-95.531,1,0,1,3.50,A2256W000202
757,-59.813,-95.031,1,0,1,3.50,A2256W000202
758,-59.815,-94.531,1,0,1,3.50,A2256W000202
759,-59.817,-94.031,1,0,1,3.50,A2256W000202
760,-59.820,-93.531,1,0,1,3.50,A2256W000202
761,-59.822,-93.031,1,0,1,3.50,A2256W000202
762,-59.825,-92.531,1,0,1,3.50,A2256W000202
763,-59.829,-92.031,1,0,1,3.50,A2256W000202
764,-59.832,-91.531,1,0,1,3.50,A2256W000202
765,-59.836,-91.031,1,0,1,3.50,A2256W000202
766,-59.839,-90.531,1,0,1,3.50,A2256W000202
767,-59.842,-90.031,1,0,1,3.50,A2256W000202
768,-59.846,-89.531,1,0,1,3.50,A2256W000202
769,-59.849,-89.031,1,0,1,3.50,A2256W000202
770,-59.850,-88.531,1,0,1,3.50,A2256W000202
771,-59.852,-88.031,1,0,1,3.50,A2256W000202
772,-59.853,-87.531,1,0,1,3.50,A2256W000202
773,-59.854,-87.031,1,0,1,3.50,A2256W000202
774,-59.855,-86.531,1,0,1,3.50,A2256W000202
775,-59.856,-86.031,1,0,1,3.50,A2256W000202
776,-59.857,-85.531,1,0,1,3.50,A2256W000202
777,-59.858,-85.031,1,0,1,3.50,A2256W000202
778,-59.860,-84.531,1,0,1,3.50,A2256W000202
779,-59.864,-84.031,1,0,1,3.50,A2256W000202
780,-59.868,-83.531,1,0,1,3.50,A2256W000202
781,-59.872,-83.031,1,0,1,3.50,A2256W000202
782,-59.876,-82.531,1,0,1,3.50,A2256W000202
783,-59.880,-82.031,1,0,1,3.50,A2256W000202
784,-59.884,-81.531,1,0,1,3.50,A2256W000202
785,-59.889,-81.031,1,0,1,3.50,A2256W000202
786,-59.893,-80.531,1,0,1,3.50,A2256W000202
787,-59.896,-80.031,1,0,1,3.50,A2256W000202
788,-59.900,-79.531,1,0,1,3.50,A2256W000202
789,-59.904,-79.031,1,0,1,3.50,A2256W000202
790,-59.907,-78.531,1,0,1,3.50,A2256W000202
791,-59.911,-78.031,1,0,1,3.50,A2256W000202
792,-59.915,-77.531,1,0,1,3.50,A2256W000202
793,-59.918,-77.031,1,0,1,3.50,A2256W000202
794,-59.920,-76.531,1,0,1,3.50,A2256W000202
795,-59.922,-76.031,1,0,1,3.50,A2256W000202
796,-59.924,-75.531,1,0,1,3.50,A2256W000202
797,-59.926,-75.031,1,0,1,3.50,A2256W000202
798,-59.928,-74.531,1,0,1,3.50,A2256W000202
799,-59.930,-74.031,1,0,1,3.50,A2256W000202
800,-59.931,-73.531,1,0,1,3.50,A2256W000202
801,-59.936,-73.031,1,0,1,3.50,A2256W000202
802,-59.941,-72.531,1,0,1,3.50,A2256W000202
803,-59.945,-72.031,1,0,1,3.50,A2256W000202
804,-59.950,-71.531,1,0,1,3.50,A2256W000202
805,-59.954,-71.031,1,0,1,3.50,A2256W000202
806,-59.959,-70.531,1,0,1,3.50,A2256W000202
807,-59.963,-70.031,1,0,1,3.50,A2256W000202
808,-59.966,-69.531,1,0,1,3.50,A2256W000202
809,-59.969,-69.031,1,0,1,3.50,A2256W000202
810,-59.973,-68.531,1,0,1,3.50,A2256W000202
811,-59.976,-68.032,1,0,1,3.50,A2256W000202
812,-59.979,-67.532,1,0,1,3.50,A2256W000202
813,-59.982,-67.032,1,0,1,3.50,A2256W000202
814,-59.985,-66.532,1,0,1,3.50,A2256W000202
815,-59.988,-66.032,1,0,1,3.50,A2256W000202
816,-59.991,-65.532,1,0,1,3.50,A2256W000202
817,-59.993,-65.032,1,0,1,3.50,A2256W000202
818,-59.996,-64.532,1,0,1,3.50,A2256W000202
819,-59.999,-64.032,1,0,1,3.50,A2256W000202
820,-60.002,-63.532,1,0,1,3.50,A2256W000202
821,-60.005,-63.032,1,0,1,3.50,A2256W000202
822,-60.006,-62.532,1,0,1,3.50,A2256W000202
823,-60.008,-62.032,1,0,1,3.50,A2256W000202
824,-60.010,-61.532,1,0,1,3.50,A2256W000202
825,-60.011,-61.032,1,0,1,3.50,A2256W000202
826,-60.013,-60.532,1,0,1,3.50,A2256W000202
827,-60.015,-60.032,1,0,1,3.50,A2256W000202
828,-60.017,-59.532,1,0,1,3.50,A2256W000202
829,-60.021,-59.032,1,0,1,3.50,A2256W000202
830,-60.026,-58.532,1,0,1,3.50,A2256W000202
831,-60.031,-58.032,1,0,1,3.50,A2256W000202
832,-60.035,-57.532,1,0,1,3.50,A2256W000202
833,-60.040,-57.032,1,0,1,3.50,A2256W000202
834,-60.044,-56.532,1,0,1,3.50,A2256W000202
835,-60.049,-56.032,1,0,1,3.50,A2256W000202
836,-60.051,-55.532,1,0,1,3.50,A2256W000202
837,-60.054,-55.032,1,0,1,3.50,A2256W000202
838,-60.056,-54.532,1,0,1,3.50,A2256W000202
839,-60.058,-54.032,1,0,1,3.50,A2256W000202
840,-60.060,-53.532,1,0,1,3.50,A2256W000202
841,-60.062,-53.032,1,0,1,3.50,A2256W000202
842,-60.065,-52.532,1,0,1,3.50,A2256W000202
843,-60.067,-52.032,1,0,1,3.50,A2256W000202
844,-60.068,-51.532,1,0,1,3.50,A2256W000202
845,-60.070,-51.032,1,0,1,3.50,A2256W000202
846,-60.071,-50.532,1,0,1,3.50,A2256W000202
847,-60.073,-50.032,1,0,1,3.50,A2256W000202
848,-60.075,-49.532,1,0,1,3.50,A2256W000202
849,-60.076,-49.032,1,0,1,3.50,A2256W000202
850,-60.078,-48.532,1,0,1,3.50,A2256W000202
851,-60.080,-48.032,1,0,1,3.50,A2256W000202
852,-60.083,-47.532,1,0,1,3.50,A2256W000202
853,-60.086,-47.032,1,0,1,3.50,A2256W000202
854,-60.089,-46.532,1,0,1,3.50,A2256W000202
855,-60.091,-46.032,1,0,1,3.50,A2256W000202
856,-60.094,-45.532,1,0,1,3.50,A2256W000202
857,-60.097,-45.032,1,0,1,3.50,A2256W000202
858,-60.100,-44.532,1,0,1,3.50,A2256W000202
859,-60.103,-44.032,1,0,1,3.50,A2256W000202
860,-60.105,-43.532,1,0,1,3.50,A2256W000202
861,-60.106,-43.456,1,0,1,3.50,A2256W000202
862,-60.109,-42.956,0,0,1,3.50,A2256W000728
863,-60.111,-42.456,0,0,1,3.50,A2256W000728
864,-60.114,-41.956,0,0,1,3.50,A2256W000728
865,-60.117,-41.456,0,0,1,3.50,A2256W000728
866,-60.120,-40.956,0,0,1,3.50,A2256W000728
867,-60.123,-40.456,0,0,1,3.50,A2256W000728
868,-60.125,-39.956,0,0,1,3.50,A2256W000728
869,-60.128,-39.456,0,0,1,3.50,A2256W000728
870,-60.131,-38.956,0,0,1,3.50,A2256W000728
871,-60.134,-38.456,0,0,1,3.50,A2256W000728
872,-60.137,-37.956,0,0,1,3.50,A2256W000728
873,-60.140,-37.456,0,0,1,3.50,A2256W000728
874,-60.142,-36.956,0,0,1,3.50,A2256W000728
875,-60.145,-36.456,0,0,1,3.50,A2256W000728
876,-60.148,-35.956,0,0,1,3.50,A2256W000728
877,-60.151,-35.456,0,0,1,3.50,A2256W000728
878,-60.154,-34.956,0,0,1,3.50,A2256W000728
879,-60.156,-34.510,0,0,1,3.50,A2256W001125
880,-60.159,-34.010,0,0,1,3.50,A2256W000599
881,-60.162,-33.510,0,0,1,3.50,A2256W000599
882,-60.164,-33.010,0,0,1,3.50,A2256W000599
883,-60.167,-32.510,0,0,1,3.50,A2256W000599
884,-60.170,-32.010,0,0,1,3.50,A2256W000599
885,-60.173,-31.510,0,0,1,3.50,A2256W000599
886,-60.176,-31.010,0,0,1,3.50,A2256W000599
887,-60.179,-30.510,0,0,1,3.50,A2256W000599
888,-60.181,-30.010,0,0,1,3.50,A2256W000599
889,-60.184,-29.510,0,0,1,3.50,A2256W000599
890,-60.187,-29.010,0,0,1,3.50,A2256W000599
891,-60.190,-28.510,0,0,1,3.50,A2256W000599
892,-60.193,-28.010,0,0,1,3.50,A2256W000599
893,-60.195,-27.510,0,0,1,3.50,A2256W000599
894,-60.198,-27.010,0,0,1,3.50,A2256W000599
895,-60.201,-26.510,0,0,1,3.50,A2256W000599
896,-60.204,-26.010,0,0,1,3.50,A2256W000599
897,-60.207,-25.510,0,0,1,3.50,A2256W000599
898,-60.209,-25.010,0,0,1,3.50,A2256W000599
899,-60.212,-24.510,0,0,1,3.50,A2256W000599
900,-60.215,-24.010,0,0,1,3.50,A2256W000599
901,-60.218,-23.510,0,0,1,3.50,A2256W000599
902,-60.221,-23.010,0,0,1,3.50,A2256W000599
903,-60.223,-22.510,0,0,1,3.50,A2256W000599
904,-60.226,-22.010,0,0,1,3.50,A2256W000599
905,-60.229,-21.510,0,0,1,3.50,A2256W000599
906,-60.232,-21.010,0,0,1,3.50,A2256W000599
907,-60.235,-20.510,0,0,1,3.50,A2256W000599
908,-60.237,-20.010,0,0,1,3.50,A2256W000599
909,-60.240,-19.510,0,0,1,3.50,A2256W000599
910,-60.243,-19.010,0,0,1,3.50,A2256W000599
911,-60.246,-18.510,0,0,1,3.50,A2256W000599
912,-60.249,-18.010,0,0,1,3.50,A2256W000599
913,-60.252,-17.510,0,0,1,3.50,A2256W000599
914,-60.254,-17.010,0,0,1,3.50,A2256W000599
915,-60.257,-16.510,0,0,1,3.50,A2256W000599
916,-60.260,-16.010,0,0,1,3.50,A2256W000599
917,-60.263,-15.511,0,0,1,3.50,A2256W000599
918,-60.266,-15.011,0,0,1,3.50,A2256W000599
919,-60.268,-14.511,0,0,1,3.50,A2256W000599
920,-60.271,-14.011,0,0,1,3.50,A2256W000599
921,-60.274,-13.511,0,0,1,3.50,A2256W000599
922,-60.277,-13.011,0,0,1,3.50,A2256W000599
923,-60.280,-12.511,0,0,1,3.50,A2256W000599
924,-60.282,-12.011,0,0,1,3.50,A2256W000599
925,-60.285,-11.511,0,0,1,3.50,A2256W000599
926,-60.288,-11.011,0,0,1,3.50,A2256W000599
927,-60.291,-10.511,0,0,1,3.50,A2256W000599
928,-60.294,-10.011,0,0,1,3.50,A2256W000599
929,-60.296,-9.511,0,0,1,3.50,A2256W000599
930,-60.299,-9.011,0,0,1,3.50,A2256W000599
931,-60.302,-8.511,0,0,1,3.50,A2256W000599
932,-60.303,-8.367,0,0,1,3.50,A2256W000207
933,-60.306,-7.867,0,0,1,3.50,A2256W000207
934,-60.308,-7.367,0,0,1,3.50,A2256W000207
935,-60.311,-6.867,0,0,1,3.50,A2256W000207
936,-60.314,-6.367,0,0,1,3.50,A2256W000207
937,-60.317,-5.867,0,0,1,3.50,A2256W000207
938,-60.320,-5.367,0,0,1,3.50,A2256W000207
939,-60.322,-4.867,0,0,1,3.50,A2256W000207
940,-60.325,-4.367,0,0,1,3.50,A2256W000207
941,-60.328,-3.867,0,0,1,3.50,A2256W000207
942,-60.331,-3.367,0,0,1,3.50,A2256W000207
943,-60.334,-2.867,0,0,1,3.50,A2256W000207
944,-60.337,-2.367,0,0,1,3.50,A2256W000207
945,-60.339,-1.867,0,0,1,3.50,A2256W000207
946,-60.342,-1.367,0,0,1,3.50,A2256W000207
947,-60.345,-0.867,0,0,1,3.50,A2256W000207
948,-60.348,-0.367,0,0,1,3.50,A2256W000207
949,-60.349,-0.217,1,0,1,3.50,A2256W000205
950,-60.351,0.283,1,0,1,3.50,A2256W000205
951,-60.354,0.783,1,0,1,3.50,A2256W000205
952,-60.357,1.283,1,0,1,3.50,A2256W000205
953,-60.360,1.783,1,0,1,3.50,A2256W000205
954,-60.363,2.283,1,0,1,3.50,A2256W000205
955,-60.367,2.783,1,0,1,3.50,A2256W000205
