x,y,z
-19.372562408447266,-204.26116943359375,28.78990364074707
-19.817564010620117,-205.14161682128906,28.782514572143555
-20.04424476623535,-205.5897979736328,28.78019905090332
-20.281494140625,-206.05880737304688,28.780611038208008
-20.735240936279297,-206.95574951171875,28.78925132751465
-21.1744384765625,-207.82418823242188,28.795093536376953
-21.623889923095703,-208.71572875976562,28.797670364379883
-22.057941436767578,-209.6016845703125,28.799468994140625
-22.47149658203125,-210.47035217285156,28.80124282836914
-22.885759353637695,-211.341796875,28.8021297454834
-23.310943603515625,-212.24041748046875,28.801963806152344
-23.733842849731445,-213.13999938964844,28.80108070373535
-24.13251495361328,-213.98756408691406,28.801660537719727
-24.541667938232422,-214.85939025878906,28.802370071411133
-24.935951232910156,-215.72413635253906,28.80183219909668
-25.334972381591797,-216.6253204345703,28.80074119567871
-25.714067459106445,-217.48155212402344,28.799840927124023
-26.09757423400879,-218.3437957763672,28.799304962158203
-26.467071533203125,-219.17279052734375,28.799427032470703
-26.86466407775879,-220.0650177001953,28.79896354675293
-27.258222579956055,-220.9494171142578,28.791854858398438
-27.65435791015625,-221.83871459960938,28.79262351989746
-28.06707763671875,-222.7644500732422,28.79974365234375
-28.4758243560791,-223.6810760498047,28.800891876220703
-28.875545501708984,-224.57769775390625,28.793106079101562
-29.080982208251953,-225.03831481933594,28.790939331054688
-29.304964065551758,-225.54025268554688,28.793594360351562
-29.72062873840332,-226.4713897705078,28.802398681640625
-30.14928436279297,-227.43206787109375,28.802490234375
-30.36455535888672,-227.91456604003906,28.799135208129883
-30.601415634155273,-228.44517517089844,28.79668617248535
-30.811054229736328,-228.9144744873047,28.798458099365234
-31.047340393066406,-229.44322204589844,28.802383422851562
-31.259065628051758,-229.91690063476562,28.804763793945312
-31.50076675415039,-230.45761108398438,28.803659439086914
-31.744369506835938,-231.00241088867188,28.801319122314453
-31.995891571044922,-231.56478881835938,28.799293518066406
-32.23467254638672,-232.0986328125,28.79922103881836
-32.4897346496582,-232.66876220703125,28.80353355407715
-32.70526123046875,-233.15045166015625,28.808319091796875
-32.960784912109375,-233.72164916992188,28.811817169189453
-33.20500946044922,-234.26803588867188,28.811176300048828
-33.46989440917969,-234.86056518554688,28.8092041015625
